id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
41685,UTSN,small_airport,Sugraly Airport,41.613795,64.232963,1396,AS,UZ,UZ-NW,Zarafshan,no,UZSN,AFS,UZSN,,,https://en.wikipedia.org/wiki/Zarafshan_Airport,"UTSN, UT76, Zarafshon"
301649,AGAF,small_airport,Afutara Aerodrome,-9.191389,160.948611,23,OC,SB,SB-ML,Bila,no,AGAF,AFT,AGAF,,,https://en.wikipedia.org/wiki/Afutara_Airport,
3366,KAFW,medium_airport,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,KAFW,AFW,http://www.allianceairport.com/,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
4514,LTAH,medium_airport,Afyon Air Base,38.726398,30.601101,3310,AS,TR,TR-03,Afyonkarahisar,no,LTAH,AFY,LTAH,,,https://en.wikipedia.org/wiki/Afyon_Airport,Afyonkarahisar
5185,OIMS,medium_airport,Sabzevar National Airport,36.168098449707,57.5951995849609,3010,AS,IR,IR-09,Sabzevar,yes,OIMS,AFZ,OIMS,,,https://en.wikipedia.org/wiki/Sabzevar_Airport,
3101,GMAD,large_airport,Al Massira Airport,30.322478,-9.412003,250,AF,MA,MA-09,Agadir (Temsia),yes,GMAD,AGA,GMAD,,http://www.agadir-airport.com/en/index.php,https://en.wikipedia.org/wiki/Al_Massira_Airport,
2248,EDMA,medium_airport,Augsburg Airport,48.425278,10.931667,1516,EU,DE,DE-BY,Augsburg,no,EDMA,AGB,EDMA,,https://www.augsburg-airport.de/,https://en.wikipedia.org/wiki/Augsburg_Airport,
3367,KAGC,medium_airport,Allegheny County Airport,40.354401,-79.930199,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,KAGC,AGC,,https://en.wikipedia.org/wiki/Allegheny_County_Airport,
41362,ID-AGD,small_airport,Anggi Airport,-1.3858,133.8737,6644,AS,ID,ID-PB,Anggi-Papua Island,no,,AGD,WAUA,,,https://en.wikipedia.org/wiki/Anggi_Airport,WASG
28751,EDWG,small_airport,Wangerooge Airport,53.782544,7.919584,7,EU,DE,DE-NI,Wangerooge,yes,EDWG,AGE,EDWG,,https://www.edwg.de,https://en.wikipedia.org/wiki/Wangerooge_Airfield,
4058,LFBA,medium_airport,Agen La Garenne airport,44.174171,0.59309,204,EU,FR,FR-NAQ,Agen,no,LFBA,AGF,LFBA,,http://www.aeroport-agen.com/,https://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome,
301650,AGG,small_airport,Angoram Airport,-4.057077,144.073841,75,OC,PG,PG-ESW,Angoram,no,,AGG,,ANG,,,
2711,ESTA,medium_airport,Ängelholm-Helsingborg Airport,56.2961006164551,12.8471002578735,68,EU,SE,SE-M,Ängelholm,yes,ESTA,AGH,ESTA,,http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx,https://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport,"ESDB, Ängelholm Air Base"
41510,SMWA,small_airport,Wageningen Airstrip,5.841252,-56.673247,6,SA,SR,SR-NI,Wageningen,yes,SMWA,AGI,SMWA,,,https://en.wikipedia.org/wiki/Wageningen_Airstrip,
30621,RORA,small_airport,Aguni Airport,26.592755,127.240335,38,AS,JP,JP-47,Aguni,yes,RORA,AGJ,RORA,,,https://en.wikipedia.org/wiki/Aguni_Airport,
301651,AGK,small_airport,Kagua Airport,-6.39638888889,143.853611111,5350,OC,PG,PG-SHM,Kagua,no,,AGK,,,,,
301652,AYWG,small_airport,Wanigela Airport,-9.3375,149.155556,53,OC,PG,PG-NPP,Wanigela,no,AYWG,AGL,AYWG,WGL,,https://en.wikipedia.org/wiki/Wanigela_Airport,
42247,BGAM,heliport,Tasiilaq Heliport,65.612296,-37.618335,24,NA,GL,GL-SE,Tasiilaq,yes,,AGM,BGAM,AGM,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/tasiilaq/,https://en.wikipedia.org/wiki/Tasiilaq_Heliport,Ammassalik
16093,PAGN,seaplane_base,Angoon Seaplane Base,57.497097,-134.56722,,NA,US,US-AK,Angoon,yes,PAGN,AGN,PAGN,AGN,,https://en.wikipedia.org/wiki/Angoon_Seaplane_Base,
19251,KAGO,small_airport,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,319,NA,US,US-AR,Magnolia,no,KAGO,AGO,KAGO,AGO,,https://en.wikipedia.org/wiki/Magnolia_Municipal_Airport,Magnolia Municipal
4020,LEMG,large_airport,Málaga-Costa del Sol Airport,36.6749,-4.49911,53,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,LEMG,,https://www.aena.es/en/malaga-costa-del-sol.html,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport,"Costa del Sol, Malaga"
26537,VIAG,medium_airport,Agra Airport / Agra Air Force Station,27.157975,77.961025,551,AS,IN,IN-UP,Agra,yes,VIAG,AGR,VIAG,,,https://en.wikipedia.org/wiki/Agra_Airport,"Kheria Airport, Pandit Deen Dayal Upadhyay Airport, RAF Agra"
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,KAGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
6091,SGES,large_airport,Guaraní International Airport,-25.457186,-54.839544,846,SA,PY,PY-10,Ciudad del Este,yes,SGES,AGT,SGES,,,https://en.wikipedia.org/wiki/Guarani_International_Airport,Aeropuerto Internacional Guaraní
4691,MMAS,large_airport,Aguascalientes International Airport,21.699589,-102.318372,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU,MMAS,,https://www.aeropuertosgap.com.mx/es/aguascalientes.html,https://en.wikipedia.org/wiki/Aguascalientes_International_Airport,"Jesús Terán Peredo International Airport, Licenciado Jesús Terán Peredo, Aeropuerto Internacional Jesús Terán Peredo"
6249,SVAC,medium_airport,Oswaldo Guevara Mujica Airport,9.553375,-69.237869,640,SA,VE,VE-P,Acarigua,no,SVAC,AGV,SVAC,,,https://en.wikipedia.org/wiki/Oswaldo_Guevara_Mujica_Airport,Acarigua-Araure Airport
30622,AU-AGW,small_airport,Agnew Airport,-12.1456,142.149369,160,OC,AU,AU-QLD,Agnew,no,,AGW,YAGN,,,https://en.wikipedia.org/wiki/Agnew_Airport,
26602,VOAT,medium_airport,Agatti Airport,10.8237,72.176003,14,AS,IN,IN-LD,Agatti,yes,VOAT,AGX,VOAT,,,https://en.wikipedia.org/wiki/Agatti_Aerodrome,
2768,FAAG,medium_airport,Aggeneys Airport,-29.281799,18.8139,2648,AF,ZA,ZA-NC,Aggeneys,no,FAAG,AGZ,FAAG,,,https://en.wikipedia.org/wiki/Aggeneys_Airport,
598586,IN-0393,medium_airport,Maa Mahamaya Airport,22.98753,83.19612,1930,AS,IN,IN-CT,Ambikapur,yes,VEAP,AHA,,,https://www.aai.aero/en/node/71997,https://en.wikipedia.org/wiki/Maa_Mahamaya_Airport,"Ambikapur, Darima"
5082,OEAB,large_airport,Abha International Airport,18.2404,42.656601,6858,AS,SA,SA-14,Abha,yes,OEAB,AHB,OEAB,,https://abha-airport.com,https://en.wikipedia.org/wiki/Abha_International_Airport,Abha International Airport
19254,KAHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,NA,US,US-CA,Herlong,no,KAHC,AHC,KAHC,AHC,,https://en.wikipedia.org/wiki/Amedee_Army_Airfield,
18462,K1F0,small_airport,Ardmore Downtown Executive Airport,34.1469993591,-97.1227035522,844,NA,US,US-OK,Ardmore,no,,AHD,,1F0,,https://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport,
4997,NTHE,medium_airport,Ahe Airport,-14.4280996322632,-146.25700378418,11,OC,PF,PF-U-A,Ahe Atoll,yes,NTHE,AHE,NTHE,,http://www.sia.aviation-civile.gouv.fr/aip/enligne/PDF_AIPparSSection/AIP%20PAC-P/AD/2/0703_AD%202.NTHE.pdf,https://en.wikipedia.org/wiki/Ahe_Airport,Tenukupara
18661,K37V,small_airport,Arapahoe Municipal Airport,40.341576,-99.907839,2270,NA,US,US-NE,Arapahoe,no,,AHF,,37V,,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,
42756,MU-0001,small_airport,Agalega Island Airstrip,-10.3731,56.609798,4,AF,MU,MU-AG,Vingt Cinq,no,,AHG,FIMA,,,,North Island
19255,KAHH,small_airport,Amery Municipal Airport,45.2811012268,-92.3753967285,1088,NA,US,US-WI,Amery,no,KAHH,AHH,KAHH,AHH,,https://en.wikipedia.org/wiki/Amery_Municipal_Airport,
30623,WAPA,small_airport,Amahai Airport,-3.347851,128.927093,29,AS,ID,ID-MA,Amahai,no,WAPA,AHI,WAPA,,,https://en.wikipedia.org/wiki/Amahai_Airport,
312371,ZUHY,medium_airport,Hongyuan Airport,32.53154,102.35224,11600,AS,CN,CN-51,Ngawa (Hongyuan),no,ZUHY,AHJ,ZUHY,,,https://en.wikipedia.org/wiki/Hongyuan_Airport,Aba
30624,SYAH,small_airport,Aishalton Airport,2.47403,-59.320786,587,SA,GY,GY-UT,Aishalton,no,SYAH,AHL,SYAH,,,https://en.wikipedia.org/wiki/Aishalton_Airport,
20987,KS03,small_airport,Ashland Municipal Airport Sumner Parker Field,42.190265,-122.660648,1885,NA,US,US-OR,Ashland,no,,AHM,,S03,,https://en.wikipedia.org/wiki/Ashland_Municipal_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.948842,-83.325634,808,NA,US,US-GA,Athens,no,KAHN,AHN,KAHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
4330,LIEA,medium_airport,Alghero-Fertilia Airport,40.632099,8.29077,87,EU,IT,IT-88,Alghero,yes,LIEA,AHO,LIEA,SS02,http://www.aeroportodialghero.it/home_en.asp,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport,"Alghero Airport, Sardinia, Alghero - Riviera del Corallo Airport"
30625,MHAH,small_airport,Ahuas Airport,15.4722,-84.352203,249,NA,HN,HN-GD,Ahuas,no,MHAH,AHS,MHAH,,,https://en.wikipedia.org/wiki/Ahuas_Airport,
3119,GMTA,medium_airport,Cherif Al Idrissi Airport,35.177101,-3.83952,95,AF,MA,MA-01,Al Hoceima,no,GMTA,AHU,GMTA,,,https://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport,
299324,AHY,small_airport,Ambatolhy Airport,-20.0158333333,45.535,340,AF,MG,MG-U,Ambatolahy,no,,AHY,,,,,
28891,LFHU,small_airport,L'Alpe d'Huez - Henri Giraud Altiport,45.087399,6.083604,6102,EU,FR,FR-ARA,"Huez, Isère",no,LFHU,AHZ,LFHU,,,https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Huez,
19257,KAIA,medium_airport,Alliance Municipal Airport,42.052543,-102.803965,3931,NA,US,US-NE,Alliance,yes,KAIA,AIA,KAIA,AIA,,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
299328,AIP,small_airport,Ailinglaplap Airok Airport,7.279422,168.8257,16,OC,MH,MH-ALL,Bigatyelang Island,no,,AIC,,,,https://en.wikipedia.org/wiki/Ailinglaplap_Airok_Airport,
19259,KAID,small_airport,Anderson Municipal Darlington Field,40.1086006165,-85.6129989624,919,NA,US,US-IN,Anderson,no,KAID,AID,KAID,AID,,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport,
46170,AYAO,small_airport,Aiome Airport,-5.145699978,144.7307003,350,OC,PG,PG-MPM,Aiome,no,AYAO,AIE,AYAO,AIO,,https://en.wikipedia.org/wiki/Aiome_Airport,
45622,SNAX,small_airport,Marcelo Pires Halzhausen Airport,-22.638601,-50.455983,1850,SA,BR,BR-SP,Assis,no,,AIF,SNAX,SP0016,,https://en.wikipedia.org/wiki/Assis_Airport,"SBAS, Assis Airport"
30626,FEFY,small_airport,Yalinga Airport,6.51999998092651,23.2600002288818,1975,AF,CF,CF-HK,Yalinga,no,FEFY,AIG,FEFY,,,https://en.wikipedia.org/wiki/Yalinga_Airport,
301654,AYAK,small_airport,Aiambak Airport,-7.34277777778,141.2675,90,OC,PG,PG-WPD,Aiambak,no,AYAK,AIH,AYAK,AMB,,https://en.wikipedia.org/wiki/Aiambak_Airport,
39580,HDAS,small_airport,Ali-Sabieh Airport,11.146889,42.72,2313,AF,DJ,DJ-AS,Ali-Sabieh,no,HDAS,AII,HDAS,,,https://en.wikipedia.org/wiki/Ali-Sabieh_Airport,
19261,KAIK,small_airport,Aiken Regional Airport,33.649399,-81.684998,528,NA,US,US-SC,Aiken,no,KAIK,AIK,KAIK,AIK,,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport,"Aiken Air Force Station, Aiken Municipal"
42184,PA-0003,small_airport,Ailigandí Airport,9.2226,-78.0236,55,NA,PA,PA-GY,Isla Lorenzo Bello,no,,AIL,MPAI,,,https://en.wikipedia.org/wiki/Ailigandí_Airport,"Ailigandi, Alligandi"
35201,MH-AIM,small_airport,Ailuk Airport,10.2168,169.983002,,OC,MH,MH-ALK,Ailuk Island,no,,AIM,,,,https://en.wikipedia.org/wiki/Ailuk_Airport,
5422,PAWI,medium_airport,Wainwright Airport,70.638,-159.994995,41,NA,US,US-AK,Wainwright,yes,PAWI,AIN,PAWI,AWI,,https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),5WW
19262,KAIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165,NA,US,US-IA,Atlantic,no,KAIO,AIO,KAIO,AIO,,https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,
26542,VIAX,small_airport,Adampur Airport,31.4338,75.758797,775,AS,IN,IN-PB,Adampur,yes,VIAX,AIP,VIAX,,,https://en.wikipedia.org/wiki/Adampur_Air_Force_Base,Adampur Air Force Station
30627,SSOU,small_airport,Aripuanã Airport,-10.187375,-59.457469,755,SA,BR,BR-MT,Aripuanã,no,SSOU,AIR,SSOU,MT0303,,https://en.wikipedia.org/wiki/Aripuan%C3%A3_Airport,SWRP
30628,NGTR,small_airport,Arorae Island Airport,-2.616233,176.802209,,OC,KI,KI-G,Arorae Island,no,NGTR,AIS,NGTR,,,https://en.wikipedia.org/wiki/Arorae_Airport,
4957,NCAI,small_airport,Aitutaki Airport,-18.8309,-159.764008,14,OC,CK,CK-U-A,Aitutaki,yes,NCAI,AIT,NCAI,,https://cookislandsairports.com/home/,https://en.wikipedia.org/wiki/Aitutaki_Airport,
30629,NCAT,small_airport,Enua Airport,-19.9678001403809,-158.119003295898,36,OC,CK,CK-U-A,Atiu Island,yes,NCAT,AIU,NCAT,,,https://en.wikipedia.org/wiki/Enua_Airport,
19264,KAIV,small_airport,George Downer Airport,33.106499,-88.1978,150,NA,US,US-AL,Aliceville,no,KAIV,AIV,KAIV,AIV,,https://en.wikipedia.org/wiki/George_Downer_Airport,
315385,FYAA,small_airport,Ai-Ais Airport,-27.995,17.5966,2000,AF,NA,NA-KA,Ai-Ais,no,FYAA,AIW,FYAA,,,,
409,SNUI,small_airport,Araçuaí Airport,-16.851571,-42.045633,1076,SA,BR,BR-MG,Araçuaí,no,,AIY,SNUI,MG0045,,,
19266,KAIZ,small_airport,Lee C Fine Memorial Airport,38.0960006714,-92.5494995117,869,NA,US,US-MO,Kaiser Lake Ozark,no,KAIZ,AIZ,KAIZ,AIZ,,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,
4126,LFKJ,medium_airport,Ajaccio Napoléon Bonaparte airport,41.923599,8.80292,18,EU,FR,FR-COR,Ajaccio,yes,LFKJ,AJA,LFKJ,,,https://en.wikipedia.org/wiki/Ajaccio_-_Campo_dell'Oro_Airport,
5119,OESK,large_airport,Al-Jawf International Airport,29.783301,40.100905,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,OESK,,,https://en.wikipedia.org/wiki/Al-Jouf_International_Airport,"Al Jouf Airport, Al Jawf, Al Jawf Airport, Al Jouf Regional Airport, Al Jawf Regional Airport"
4560,LTCO,medium_airport,Ağrı Airport,39.655642,43.025742,5462,AS,TR,TR-04,Ağrı,yes,LTCO,AJI,LTCO,,,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport,
30630,GQNJ,small_airport,Akjoujt Airport,19.727998,-14.377214,403,AF,MR,MR-12,Akjoujt,no,GQNJ,AJJ,GQNJ,,,https://en.wikipedia.org/wiki/Akjoujt_Airport,
5161,OIHR,small_airport,Arak Airport,34.1381,49.847301,5440,AS,IR,IR-00,Araak,no,OIHR,AJK,OIHR,,,https://en.wikipedia.org/wiki/Arak_Airport,
26510,VELP,medium_airport,Lengpui Airport,23.840599,92.619698,1398,AS,IN,IN-MZ,Aizawl (Lengpui),yes,VELP,AJL,VELP,,http://www.aai.aero/allAirports/lengpui.jsp,https://en.wikipedia.org/wiki/Lengpui_Airport,
2903,FMCV,medium_airport,Ouani Airport,-12.131047,44.430044,62,AF,KM,KM-A,Ouani,yes,FMCV,AJN,FMCV,,,https://en.wikipedia.org/wiki/Ouani_Airport,
2691,ESNX,medium_airport,Arvidsjaur Airport,65.5903015136719,19.2819004058838,1245,EU,SE,SE-BD,Arvidsjaur,yes,ESNX,AJR,ESNX,,,https://en.wikipedia.org/wiki/Arvidsjaur_Airport,
30631,MX-AJS,small_airport,Punta Abreojos Airport,26.7272,-113.558998,26,NA,MX,MX-BCS,Mulegé,no,,AJS,,AJS,,https://en.wikipedia.org/wiki/Punta_Abreojos_Airstrip,MX86
5862,SBAR,medium_airport,Aracaju - Santa Maria Airport,-10.98394,-37.072873,23,SA,BR,BR-SE,Aracaju,yes,SBAR,AJU,SBAR,SE0001,https://www.aenabrasil.com.br/pt/aeroportos/aeroporto-internacional-santa-maria-aracaju/index.html,https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe),
2127,DRZA,medium_airport,Mano Dayak International Airport,16.966,8.00011,1657,AF,NE,NE-1,Agadez,no,DRZA,AJY,DRZA,,,https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport,
30632,ZLAK,small_airport,Ankang Fuqiang Airport,32.75696,108.87338,1209,AS,CN,CN-61,Ankang (Hanbin),yes,ZLAK,AKA,ZLAK,,,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport,
16190,PAAK,small_airport,Atka Airport,52.220299,-174.205994,57,NA,US,US-AK,Atka,yes,PAAK,AKB,PAAK,AKA,,https://en.wikipedia.org/wiki/Atka_Airport,40A
3370,KAKR,medium_airport,Akron Fulton International Airport,41.037355,-81.46784,1067,NA,US,US-OH,Akron,no,KAKR,AKC,KAKR,AKR,https://www.akronohio.gov/departments/service/engineering_bureau/akron_fulton_airport.php,https://en.wikipedia.org/wiki/Akron_Executive_Airport,"Akron Executive, NAS Akron."
26432,VAAK,medium_airport,Akola Airport,20.698931,77.056883,999,AS,IN,IN-MM,Akola,no,VAAK,AKD,VAAK,,,https://en.wikipedia.org/wiki/Akola_Airport,Shioni Airport
30633,FOGA,small_airport,Akieni Airport,-1.13967001438,13.9035997391,1660,AF,GA,GA-2,Akieni,no,FOGA,AKE,FOGA,,,https://en.wikipedia.org/wiki/Akieni_Airport,
3222,HLKF,medium_airport,Kufra Airport,24.1786994934082,23.3139991760254,1367,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,HLKF,,,https://en.wikipedia.org/wiki/Kufra_Airport,
42760,AYGU,small_airport,Anguganak Airport,-3.560504,142.217307,937,OC,PG,PG-SAN,Anguganak,no,AYGU,AKG,AYGU,AGK,,,
5109,OEPS,medium_airport,Prince Sultan Air Base,24.0627,47.580502,1651,AS,SA,SA-01,Al Kharj,no,OEPS,AKH,OEPS,,,https://en.wikipedia.org/wiki/Prince_Sultan_Air_Base,OEKH
16191,PFAK,small_airport,Akiak Airport,60.902646,-161.23106,30,NA,US,US-AK,Akiak,yes,PFAK,AKI,PFAK,AKI,,https://en.wikipedia.org/wiki/Akiak_Airport,
5558,RJEC,medium_airport,Asahikawa Airport,43.670799,142.447006,721,AS,JP,JP-01,Higashikagura,yes,RJEC,AKJ,RJEC,,,https://en.wikipedia.org/wiki/Asahikawa_Airport,
16192,PAKH,small_airport,Akhiok Airport,56.938702,-154.182999,44,NA,US,US-AK,Akhiok,yes,PAKH,AKK,PAKH,AKK,,https://en.wikipedia.org/wiki/Akhiok_Airport,
5023,NZAA,large_airport,Auckland International Airport,-37.01199,174.786331,23,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,NZAA,,http://www.auckland-airport.co.nz/,https://en.wikipedia.org/wiki/Auckland_International_Airport,
301754,AKM,small_airport,Zakuoma Airport,10.8902777778,19.8172222222,1370,AF,TD,TD-SA,ZaKouma,no,,AKM,,,,https://en.wikipedia.org/wiki/Zakouma_Airport,
5380,PAKN,medium_airport,King Salmon Airport,58.677845,-156.651965,73,NA,US,US-AK,King Salmon,yes,PAKN,AKN,PAKN,AKN,,https://en.wikipedia.org/wiki/King_Salmon_Airport,Naknek Air Force Base
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714,NA,US,US-CO,Akron,no,KAKO,AKO,KAKO,AKO,http://www.co.washington.co.us/airport.htm,https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.133598,-151.742996,2102,NA,US,US-AK,Anaktuvuk Pass,yes,PAKP,AKP,PAKP,AKP,,https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,
41363,ID-AKQ,small_airport,Astra Ksetra Airport,-4.611588,105.231968,99,AS,ID,ID-LA,Menggala,no,,AKQ,WILM,,,https://en.wikipedia.org/wiki/Prince_M._Bunyamin_Air_Force_Base,"WIAG, Prince M. Bunyamin AFB, Gunung Batin"
2105,DNAK,medium_airport,Akure Airport,7.24673986434937,5.30101013183594,1100,AF,NG,NG-ON,Akure,yes,DNAK,AKR,DNAK,,http://www.faannigeria.org/nigeria-airport.php?airport=21,https://en.wikipedia.org/wiki/Akure_Airport,
30634,AGGA,small_airport,Gwaunaru'u Airport,-8.70257,160.682007,5,OC,SB,SB-ML,Auki,yes,AGGA,AKS,AGGA,,,https://en.wikipedia.org/wiki/Auki_Airport,
3982,LCRA,medium_airport,RAF Akrotiri,34.590401,32.9879,76,AS,CY,CY-XX,Akrotiri,no,LCRA,AKT,LCRA,,http://www.raf.mod.uk/rafakrotiri/passengerinformation/,https://en.wikipedia.org/wiki/RAF_Akrotiri,"Royal Air Force, RAF, British"
30635,ZWAK,medium_airport,Aksu Hongqipo Airport,41.262501,80.291702,3816,AS,CN,CN-65,Aksu (Onsu),yes,ZWAK,AKU,ZWAK,,,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport,"Ak-su, Akshu, Aqsu, Bharuka, Po-lu-chia, Aksu Wensu Air Base, Onsu"
1791,CYKO,small_airport,Akulivik Airport,60.8186,-78.148598,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,CYKO,,,https://en.wikipedia.org/wiki/Akulivik_Airport,YKO
5132,OIAG,medium_airport,Aghajari Airport,30.7444,49.6772,88,AS,IR,IR-06,Omidiyeh,no,OIAG,AKW,OIAG,,,https://en.wikipedia.org/wiki/Aghajari_Airport,
6438,UATT,large_airport,Aktobe International Airport,50.248116,57.204144,738,AS,KZ,KZ-AKT,Aktobe,yes,UATT,AKX,UATT,,,https://en.wikipedia.org/wiki/Aktobe_Airport,"Aktyubinsk Airport, Aktubinsk Airport, Аэропорт Актюбинск"
26740,VYSW,medium_airport,Sittwe Airport,20.133165,92.870693,27,AS,MM,MM-16,Sittwe,yes,VYSW,AKY,VYSW,,,https://en.wikipedia.org/wiki/Sittwe_Airport,
6421,UAAA,large_airport,Almaty International Airport,43.354267,77.042828,2234,AS,KZ,KZ-ALA,Almaty,yes,UAAA,ALA,UAAA,,,https://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
3371,KALB,large_airport,Albany International Airport,42.748299,-73.801697,285,NA,US,US-NY,Albany,yes,KALB,ALB,KALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3997,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142,EU,ES,ES-VC,Alicante,yes,LEAL,ALC,LEAL,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante–Elche_Miguel_Hernández_Airport,
30636,SPAR,small_airport,Alerta Airport,-11.65018,-69.229614,797,SA,PE,PE-MDD,Fortaleza,no,SPAR,ALD,SPAR,,,https://en.wikipedia.org/wiki/Alerta_Airport,
19696,KE38,small_airport,Alpine Casparis Municipal Airport,30.384199,-103.683998,4515,NA,US,US-TX,Alpine,no,,ALE,KE38,E38,http://www.ci.alpine.tx.us/airport.shtml,https://en.wikipedia.org/wiki/Alpine-Casparis_Municipal_Airport,
2566,ENAT,medium_airport,Alta Airport,69.976097,23.3717,9,EU,NO,NO-56,Alta,yes,ENAT,ALF,ENAT,,https://avinor.no/en/airport/alta-airport/,https://en.wikipedia.org/wiki/Alta_Airport,
2050,DAAG,large_airport,Houari Boumediene Airport,36.693886,3.214531,82,AF,DZ,DZ-16,Algiers,yes,DAAG,ALG,DAAG,,,https://en.wikipedia.org/wiki/Houari_Boumediene_Airport,"Algiers, Maison Blanche"
26888,YABA,medium_airport,Albany Airport,-34.943333,117.808889,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,YABA,,https://www.albany.wa.gov.au/facilities/venues-facilities/albany-harry-riggs-regional-airport.aspx,https://en.wikipedia.org/wiki/Albany_Airport_(Australia),"ABA, YPAL, Harry Riggs Albany Regional"
3372,KALI,medium_airport,Alice International Airport,27.7409,-98.026901,178,NA,US,US-TX,Alice,no,KALI,ALI,KALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,
2767,FAAB,medium_airport,Alexander Bay Airport,-28.575001,16.5333,98,AF,ZA,ZA-NC,Alexander Bay,no,FAAB,ALJ,FAAB,,,https://en.wikipedia.org/wiki/Alexander_Bay_Airport,Kortdoorn
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.837818,-105.993149,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,KALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.8903007507,-90.0459976196,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,KALN,ALN,,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.5570983886719,-92.4002990722656,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,KALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
5302,OSAP,large_airport,Aleppo International Airport,36.181262,37.226869,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,OSAP,,http://www.aleppo-airport.com/en/,https://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
477,SSLT,small_airport,Alegrete Novo Airport,-29.811595,-55.894707,410,SA,BR,BR-RS,Alegrete,no,SSLT,ALQ,SSLT,RS0022,,https://en.wikipedia.org/wiki/Alegrete_Airport,
